Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphoricalSenseCategory,SentimentCategory,,
6139,1,12,10,8,-1,,
6140,1,12,10,5,-1,,
6141,0,,,,1,,
6142,0,,,,-1,,
6143,1,12,10,5,-1,,
6144,0,,,,0,,
6145,0,,,,0,,
6146,0,,,,1,,
6147,1,12,10,5,-1,,
6148,1,11,10,8,-1,,
6149,0,,,,-1,,
6150,1,8,11,5,-1,,
6151,1,11,11,7,-1,,
6152,1,4,3,8,-1,,
6153,0,,,,0,,
6154,0,,,,1,,
6155,1,11,8,3,-1,,
6156,0,,,,-1,,
6157,1,11,3,8,-1,,
6158,1,11,8,8,0,,
6159,1,11,3,8,-1,,
6160,0,,,,1,,
6161,0,,,,1,,
6162,1,10,9,5,-1,,
6163,0,,,,1,,
6164,1,12,10,7,0,,
6165,1,12,10,1,-1,,
6166,1,12,10,5,-1,,
6167,1,12,10,3,-1,,
6168,1,11,3,8,-1,,
6169,1,12,10,1,-1,,
6170,1,12,9,8,-1,,
6171,0,,,,0,,
6172,1,12,12,5,0,,
6173,0,,,,1,,
6174,1,12,12,2,-1,,
6175,1,10,12,5,0,,
6176,1,11,11,7,-1,,
6177,1,12,11,2,-1,,
6178,0,,,,0,,
6179,1,11,11,8,-1,,
6180,0,,,,0,,
6181,1,12,5,5,-1,,
6182,1,11,8,8,-1,,
6183,0,,,,1,,
6184,0,,,,0,,
6185,1,11,10,8,1,,
6186,0,,,,-1,,
6187,1,11,11,7,-1,,
6188,1,8,11,5,-1,,
6189,1,12,9,8,-1,,
6190,1,11,12,5,-1,,
6191,1,11,12,8,-1,,
6192,1,8,11,5,-1,,
6193,0,,,,1,,
6194,1,2,10,5,-1,,
6195,0,,,,-1,,
6196,1,12,9,8,1,,
6197,1,3,6,8,1,,
6198,0,,,,1,,
6199,1,12,10,3,-1,,
6200,0,,,,-1,,
6201,0,,,,0,,
6202,0,,,,0,,
6203,0,,,,-1,,
6204,1,12,12,8,-1,,
6205,1,11,8,3,-1,,
6206,0,,,,0,,
6207,1,6,12,8,-1,,
6208,1,6,12,8,-1,,
6209,1,12,10,5,-1,,
6210,0,,,,1,,
6211,1,4,3,8,-1,,
6212,0,,,,-1,,
6213,1,12,10,1,-1,,
6214,1,12,12,5,-1,,
6215,0,,,5,0,,
6216,1,11,12,8,-1,,
6217,0,,,,0,,
6218,1,12,8,3,1,,
6219,1,12,10,5,-1,,
6220,0,,,,0,,
6221,1,12,10,5,-1,,
6222,0,,,,0,,
6223,0,,,8,0,,
6224,1,11,11,7,-1,,
6225,1,11,11,7,-1,,
6226,0,,,,1,,
6227,0,,,,0,,
6228,1,10,12,5,0,,
6229,1,11,11,5,1,,
6230,0,,,,1,,
6231,1,10,11,5,-1,,
6232,0,,,,1,,
6233,1,11,11,7,-1,,
6234,1,11,11,8,0,,
6235,0,,,,1,,
6236,1,10,11,5,1,,
6237,1,12,12,5,-1,,
6238,1,10,12,3,-1,,
6239,0,,,,0,,
6240,0,,,,0,,
6241,0,,,,-1,,
6242,0,,,,0,,
6243,0,,,,1,,
6244,0,,,,1,,
6245,1,11,11,8,-1,,
6246,1,8,12,5,0,,
6247,0,,,,0,,
6248,1,10,9,5,-1,,
6249,1,11,5,5,-1,,
6250,0,,,,-1,,
6251,1,12,12,5,1,,
6252,0,,,,0,,
6253,1,11,3,8,-1,,
6254,1,10,5,8,-1,,
6255,0,,,,0,,
6256,1,12,5,8,0,,
6257,0,,,,-1,,
6258,1,8,4,5,-1,,
6259,1,4,3,8,-1,,
6260,0,,,,1,,
6261,0,,,,0,,
6262,1,11,3,8,-1,,
6263,0,,,,1,,
6264,0,,,,1,,
6265,0,,,,0,,
6266,0,,,,0,,
6267,1,10,4,8,-1,,
6268,0,,,,0,,
6269,0,,,,1,,
6270,1,6,7,5,-1,,
6271,0,,,,0,,
6272,0,,,,0,,
6273,1,11,3,8,-1,,
6274,0,,,,1,,
6275,1,11,12,3,1,,
6276,1,11,12,3,-1,,
6277,0,,,,1,,
6278,0,,,,-1,,
6279,1,12,12,8,-1,,
6280,1,12,12,8,0,,
6281,0,,,,0,,
6282,0,,,7,1,,
6283,1,12,12,5,-1,,
6284,0,,,5,1,,
6285,1,4,3,8,-1,,
6286,0,,,,1,,
6287,1,8,7,5,-1,,
6288,0,,,8,-1,,
6289,1,12,4,8,1,,
6290,0,,,,0,,
6291,1,12,12,5,-1,,
6292,0,,,,0,,
6293,0,,,,1,,
6294,0,,,8,0,,
6295,1,11,5,3,-1,,
6296,0,,,,0,,
6297,0,,,3,-1,,
6298,0,,,3,1,,
6299,0,,,,1,,
6300,1,11,12,3,-1,,
6301,1,11,4,6,-1,,
6302,0,,,5,0,,
6303,1,11,3,5,-1,,
6304,1,12,11,3,1,,
6305,1,6,5,5,-1,,
6306,1,12,12,5,0,,
6307,1,6,4,8,-1,,
6308,1,8,11,5,-1,,
6309,0,,,5,1,,
6310,1,12,12,5,0,,
6311,0,,,8,-1,,
6312,0,,,3,1,,
6313,0,,,,-1,,
6314,0,,,,0,,
6315,1,11,3,8,-1,,
6316,0,,,,-1,,
6317,0,,,,-1,,
6318,0,,,,1,,
6319,0,,,,-1,,
6320,1,12,12,8,-1,,
6321,0,,,,-1,,
6322,1,12,11,8,1,,
6323,0,,,,1,,
6324,0,,,,0,,
6325,1,12,11,5,-1,,
6326,1,12,12,5,-1,,
6327,0,,,,0,,
6328,1,6,5,8,-1,,
6329,0,,,6,1,,
6330,0,,,,0,,
6331,1,12,12,8,-1,,
6332,1,12,4,5,1,,
6333,1,12,11,5,-1,,
6334,1,11,3,8,-1,,
6335,0,,,,1,,
6336,1,11,3,8,-1,,
6337,1,11,3,8,-1,,
6338,1,12,12,5,0,,
6339,0,,,,-1,,
6340,1,12,11,7,-1,,
6341,1,11,3,6,-1,,
6342,0,,,3,1,,
6343,1,12,12,5,-1,,
6344,1,8,11,3,-1,,
6345,0,,,5,0,,
6346,0,,,8,-1,,
6347,1,11,12,5,0,,
6348,0,,,7,-1,,
6349,0,,,,1,,
6350,1,10,5,7,-1,,
6351,1,12,12,5,-1,,
6352,1,11,5,5,-1,,
6353,0,,,,1,,
6354,1,11,5,3,1,,
6355,0,,,7,0,,
6356,1,8,5,8,-1,,
6357,1,12,12,7,-1,,
6358,1,11,3,7,-1,,
6359,0,,,,0,,
6360,0,,,,-1,,
6361,0,,,8,1,,
6362,1,11,3,6,-1,,
6363,0,,,,0,,
6364,0,,,,0,,
6365,1,11,3,6,-1,,
6366,1,12,2,5,-1,,
6367,0,,,8,-1,,
6368,0,,,,-1,,
6369,1,12,12,5,0,,
6370,0,,,3,-1,,
6371,1,11,12,8,-1,,
6372,0,,,,0,,
6373,1,12,12,7,-1,,
6374,0,,,,0,,
6375,0,,,,0,,
6376,1,11,3,7,-1,,
6377,0,,,,0,,
6378,0,,,,0,,
6379,0,,,,-1,,
6380,0,,,,-1,,
6381,1,12,2,5,-1,,
6382,0,,,7,1,,
6383,1,12,2,5,0,,
6384,0,,,5,-1,,
6385,1,12,12,5,-1,,
6386,1,12,11,5,-1,,
6387,1,11,5,5,-1,,
6388,1,10,5,7,-1,,
6389,0,,,,-1,,
6390,0,,,,-1,,
6391,1,11,3,8,-1,,
6392,0,,,8,1,,
6393,1,11,2,7,-1,,
6394,1,12,2,5,-1,,
6395,0,,,,0,,
6396,0,,,,1,,
6397,0,,,,-1,,
6398,0,,,,-1,,
6399,0,,,,0,,
6400,0,,,,0,,
6401,1,10,6,7,-1,,
6402,0,,,,0,,
6403,1,8,11,7,-1,,
6404,1,12,12,5,-1,,
6405,0,,,,1,,
6406,0,,,,-1,,
6407,1,12,12,5,-1,,
6408,1,12,5,5,-1,,
6409,0,,,,0,,
6410,0,,,,1,,
6411,0,,,,1,,
6412,0,,,,-1,,
6413,0,,,,1,,
6414,0,,,,0,,
6415,1,4,11,5,-1,,
6416,0,,,,0,,
6417,1,10,11,5,-1,,
6418,1,11,3,5,-1,,
6419,0,,,,0,,
6420,1,12,11,2,-1,,
6421,0,,,,0,,
6422,0,,,,1,,
6423,1,12,11,5,-1,,
6424,1,12,12,5,-1,,
6425,0,,,,1,,
6426,0,,,,0,,
6427,0,,,,1,,
6428,0,,,,0,,
6429,1,12,12,8,-1,,
6430,0,,,,1,,
6431,1,10,5,7,-1,,
6432,1,8,11,5,-1,,
6433,0,,,8,-1,,
6434,0,,,7,1,,
6435,1,10,4,7,-1,,
6436,0,,,,1,,
6437,0,,,,-1,,
6438,0,,,,1,,
6439,0,,,,0,,
6440,0,,,,0,,
6441,1,12,9,8,1,,
6442,0,,,6,-1,,
6443,1,11,5,5,1,,
6444,0,,,,1,,
6445,1,11,5,7,-1,,
6446,0,,,,0,,
6447,0,,,,0,,
6448,1,7,11,8,-1,,
6449,0,,,,0,,
6450,0,,,,0,,
6451,0,,,,1,,
6452,1,10,5,7,-1,,
6453,0,,,5,0,,
6454,1,8,11,5,-1,,
6455,0,,,,1,,
6456,1,10,5,7,-1,,
6457,1,10,5,7,-1,,
6458,0,,,,0,,
6459,0,,,7,0,,
6460,0,,,,-1,,
6461,1,11,3,8,-1,,
6462,0,,,,-1,,
6463,1,12,11,5,-1,,
6464,1,12,11,5,-1,,
6465,0,,,,-1,,
6466,1,11,5,5,-1,,
6467,1,8,11,5,-1,,
6468,0,,,,1,,
6469,1,11,3,5,-1,,
6470,0,,,8,-1,,
6471,0,,,,0,,
6472,0,,,7,-1,,
6473,1,11,4,5,0,,
6474,0,,,,1,,
6475,1,12,11,1,-1,,
6476,0,,,,0,,
6477,1,12,8,7,-1,,
6478,0,,,7,0,,
6479,0,,,,-1,,
6480,1,3,12,8,-1,,
6481,0,,,,-1,,
6482,0,,,,0,,
6483,1,11,4,5,0,,
6484,0,,,,1,,
6485,0,,,,1,,
6486,1,12,12,5,-1,,
6487,0,,,5,-1,,
6488,0,,,,0,,
6489,1,12,12,5,-1,,
6490,0,,,,0,,
6491,1,12,5,8,-1,,
6492,1,12,12,3,0,,
6493,1,11,5,5,-1,,
6494,1,11,3,5,0,,
6495,1,5,7,7,0,,
6496,0,,,,-1,,
6497,0,,,,0,,
6498,1,12,12,5,-1,,
6499,0,,,,0,,
6500,1,12,11,5,-1,,
6501,0,,,,-1,,
6502,1,11,3,5,-1,,
6503,1,12,12,5,0,,
6504,0,,,,0,,
6505,0,,,,1,,
6506,0,,,5,-1,,
6507,0,,,,-1,,
6508,1,12,12,5,0,,
6509,1,12,3,8,-1,,
6510,1,11,3,5,-1,,
6511,1,4,3,8,-1,,
6512,0,,,,0,,
6513,0,,,,0,,
6514,0,,,,-1,,
6515,1,11,3,7,-1,,
6516,0,,,,1,,
6517,1,8,11,5,-1,,
6518,1,11,3,8,-1,,
6519,1,12,12,8,0,,
6520,0,,,,1,,
6521,0,,,,1,,
6522,0,,,,0,,
6523,0,,,,-1,,
6524,1,11,3,8,-1,,
6525,0,,,,-1,,
6526,0,,,7,-1,,
6527,0,,,,0,,
6528,1,5,3,8,-1,,
6529,1,7,11,8,0,,
6530,0,,,,-1,,
6531,0,,,,-1,,
6532,0,,,,0,,
6533,0,,,,0,,
6534,0,,,,-1,,
6535,0,,,,0,,
6536,0,,,,0,,
6537,1,10,3,5,0,,
6538,0,,,,-1,,
6539,0,,,,1,,
6540,0,,,,0,,
6541,1,4,12,8,-1,,
6542,0,,,,1,,
6543,0,,,,0,,
6544,0,,,,1,,
6545,0,,,,0,,
6546,1,10,11,8,0,,
6547,0,,,5,0,,
6548,0,,,,0,,
6549,1,11,11,7,-1,,
6550,0,,,,1,,
6551,0,,,,1,,
6552,0,,,,-1,,
6553,0,,,,0,,
6554,1,11,10,8,-1,,
6555,0,,,,1,,
6556,0,,,,-1,,
6557,0,,,,0,,
6558,0,,,,0,,
6559,0,,,,0,,
6560,1,11,3,5,-1,,
6561,1,11,3,8,-1,,
6562,1,11,11,7,-1,,
6563,0,,,,0,,
6564,1,11,12,8,-1,,
6565,1,11,8,5,-1,,
6566,0,,,7,-1,,
6567,0,,,,1,,
6568,0,,,,1,,
6569,0,,,,0,,
6570,1,3,11,7,-1,,
6571,1,7,11,8,0,,
6572,0,,,,0,,
6573,0,,,,0,,
6574,0,,,,1,,
6575,0,,,,-1,,
6576,1,11,3,8,-1,,
6577,1,12,12,5,-1,,
6578,1,11,11,7,-1,,
6579,0,,,,1,,
6580,0,,,,-1,,
6581,0,,,,1,,
6582,1,3,10,8,0,,
6583,1,5,10,8,-1,,
6584,1,11,8,5,-1,,
6585,0,,,,1,,
6586,0,,,5,0,,
6587,1,5,10,5,0,,
6588,0,,,5,-1,,
6589,0,,,,1,,
6590,0,,,,0,,
6591,0,,,,1,,
6592,1,11,10,5,0,,
6593,1,12,11,5,1,,
6594,0,,,,1,,
6595,1,12,9,8,0,,
6596,1,10,10,2,-1,,
6597,1,5,8,5,-1,,
6598,0,,,,1,,
6599,1,7,8,5,-1,,
6600,0,,,,1,,
6601,0,,,,1,,
6602,1,11,8,5,-1,,
6603,0,,,,0,,
6604,0,,,,-1,,
6605,0,,,,0,,
6606,0,,,,0,,
6607,0,,,,1,,
6608,1,12,11,2,-1,,
6609,1,12,12,8,0,,
6610,0,,,,0,,
6611,0,,,,-1,,
6612,0,,,,1,,
6613,0,,,5,0,,
6614,1,10,12,8,-1,,
6615,0,,,,1,,
6616,1,11,8,5,-1,,
6617,0,,,7,-1,,
6618,0,,,,0,,
6619,0,,,,0,,
6620,0,,,,-1,,
6621,0,,,,1,,
6622,0,,,,1,,
6623,0,,,8,1,,
6624,0,,,,0,,
6625,1,11,8,5,-1,,
6626,0,,,,0,,
6627,0,,,,-1,,
6628,0,,,8,-1,,
6629,1,12,7,5,1,,
6630,1,12,12,5,-1,,
6631,0,,,,0,,
6632,0,,,,-1,,
6633,1,7,11,5,-1,,
6634,0,,,7,-1,,
6635,0,,,,-1,,
6636,1,7,11,5,-1,,
6637,0,,,,1,,
6638,0,,,,0,,
6639,1,11,3,8,-1,,
6640,0,,,,0,,
6641,0,,,,1,,
6642,1,4,3,8,-1,,
6643,0,,,,1,,
6644,1,5,12,7,0,,
6645,0,,,,-1,,
6646,0,,,,0,,
6647,1,12,8,5,-1,,
6648,1,11,12,7,-1,,
6649,0,,,,-1,,
6650,0,,,,0,,
6651,0,,,,0,,
6652,1,5,11,5,-1,,
6653,0,,,5,-1,,
6654,0,,,,0,,
6655,0,,,,-1,,
6656,1,12,12,5,-1,,
6657,1,11,12,8,-1,,
6658,1,11,6,5,0,,
6659,0,,,,1,,
6660,0,,,,1,,
6661,1,12,12,5,0,,
6662,0,,,,1,,
6663,0,,,,-1,,
6664,0,,,,0,,
6665,0,,,,0,,
6666,0,,,,-1,,
6667,0,,,,1,,
6668,1,11,3,8,-1,,
6669,1,12,12,8,0,,
6670,1,11,3,8,-1,,
6671,1,12,11,8,-1,,
6672,1,11,3,8,-1,,
6673,1,12,10,5,-1,,
6674,1,3,3,5,0,,
6675,1,12,3,5,1,,
6676,0,,,5,1,,
6677,1,11,10,8,-1,,
6678,1,11,11,7,-1,,
6679,1,3,6,5,1,,
6680,0,,,8,0,,
6681,1,6,9,8,-1,,
6682,1,11,11,5,-1,,
6683,0,,,,1,,
6684,0,,,,-1,,
6685,1,10,10,6,-1,,
6686,1,11,3,5,-1,,
6687,1,4,11,8,-1,,
6688,0,,,,0,,
6689,0,,,,-1,,
6690,0,,,,0,,
6691,0,,,,1,,
6692,0,,,,1,,
6693,0,,,,0,,
6694,0,,,,1,,
6695,0,,,,1,,
6696,0,,,,0,,
6697,1,3,11,8,1,,
6698,1,12,3,5,1,,
6699,0,,,,-1,,
6700,0,,,5,-1,,
6701,0,,,7,-1,,
6702,1,11,11,7,-1,,
6703,1,11,11,7,-1,,
6704,0,,,,0,,
6705,1,11,3,8,-1,,
6706,0,,,,0,,
6707,1,3,12,8,0,,
6708,0,,,,1,,
6709,0,,,,0,,
6710,0,,,,0,,
6711,0,,,,0,,
6712,0,,,,0,,
6713,0,,,,-1,,
6714,1,12,10,8,0,,
6715,1,5,11,5,-1,,
6716,1,11,12,5,-1,,
6717,0,,,,0,,
6718,1,10,11,8,-1,,
6719,0,,,,1,,
6720,0,,,3,-1,,
6721,1,11,3,8,-1,,
6722,0,,,,0,,
6723,0,,,,0,,
6724,1,11,12,5,1,,
6725,1,11,3,8,-1,,
6726,0,,,,0,,
6727,0,,,,0,,
6728,0,,,,0,,
6729,0,,,,0,,
6730,1,12,12,3,-1,,
6731,0,,,,0,,
6732,1,11,3,8,-1,,
6733,1,11,10,5,1,,
6734,0,,,,-1,,
6735,0,,,,1,,
6736,1,12,12,5,-1,,
6737,1,12,12,5,0,,
6738,0,,,,0,,
6739,0,,,,0,,
6740,1,9,5,8,-1,,
6741,0,,,3,-1,,
6742,1,12,12,8,-1,,
6743,0,,,,1,,
6744,0,,,,-1,,
6745,0,,,,0,,
6746,1,5,8,5,-1,,
6747,1,11,3,8,-1,,
6748,0,,,,-1,,
6749,1,12,12,5,-1,,
6750,0,,,,-1,,
6751,0,,,,1,,
6752,1,11,4,8,0,,
6753,1,12,12,5,1,,
6754,1,11,8,5,-1,,
6755,1,11,3,8,-1,,
6756,1,11,3,8,-1,,
6757,0,,,,1,,
6758,1,5,11,5,-1,,
6759,1,8,11,8,-1,,
6760,0,,,,1,,
6761,0,,,,-1,,
6762,1,12,12,8,-1,,
6763,1,11,12,5,0,,
6764,0,,,,-1,,
6765,1,10,11,8,-1,,
6766,1,11,3,5,-1,,
6767,0,,,,-1,,
6768,1,11,11,7,-1,,
6769,0,,,,1,,
6770,0,,,,0,,
6771,1,6,1,8,-1,,
6772,1,8,11,8,-1,,
6773,0,,,,1,,
6774,0,,,,0,,
6775,0,,,,1,,
6776,0,,,,0,,
6777,1,11,3,8,-1,,
6778,1,12,12,5,-1,,
6779,1,12,12,5,-1,,
6780,1,4,3,8,-1,,
6781,1,7,11,8,0,,
6782,0,,,,1,,
6783,1,12,12,5,-1,,
6784,0,,,,0,,
6785,1,6,11,8,1,,
6786,1,4,8,8,-1,,
6787,1,11,3,8,-1,,
6788,0,,,,-1,,
6789,0,,,8,-1,,
6790,1,12,8,5,-1,,
6791,0,,,,0,,
6792,0,,,,0,,
6793,0,,,,-1,,
6794,0,,,,1,,
6795,1,11,11,7,-1,,
6796,0,,,,1,,
6797,0,,,,0,,
6798,0,,,,0,,
6799,0,,,,0,,
6800,1,5,12,5,-1,,
6801,1,12,12,2,-1,,
6802,0,,,,-1,,
6803,0,,,,-1,,
6804,0,,,,0,,
6805,0,,,,0,,
6806,1,4,12,3,1,,
6807,1,12,11,8,-1,,
6808,1,8,10,8,0,,
6809,1,11,8,5,-1,,
6810,0,,,,1,,
6811,0,,,,0,,
6812,1,11,3,8,-1,,
6813,1,11,3,8,-1,,
6814,1,11,3,8,-1,,
6815,1,10,3,8,-1,,
6816,0,,,,1,,
6817,0,,,,0,,
6818,1,12,10,5,0,,
6819,0,,,,0,,
6820,0,,,,1,,
6821,1,11,10,5,-1,,
6822,0,,,,0,,
6823,1,11,3,8,-1,,
6824,0,,,,0,,
6825,1,12,10,5,0,,
6826,1,12,12,5,0,,
6827,1,11,3,8,-1,,
6828,0,,,,0,,
6829,1,8,11,8,-1,,
6830,1,11,3,1,-1,,
6831,1,5,10,5,0,,
6832,0,,,,1,,
6833,1,12,11,5,1,,
6834,1,9,12,8,0,,
6835,0,,,,1,,
6836,1,11,3,8,-1,,
6837,1,11,10,8,-1,,
6838,0,,,,0,,
6839,1,9,11,8,0,,
6840,0,,,,1,,
6841,0,,,,1,,
6842,1,5,12,5,-1,,
6843,1,5,12,8,0,,
6844,0,,,,-1,,
6845,1,12,3,8,-1,,
6846,0,,,,1,,
6847,0,,,,0,,
6848,0,,,,1,,
6849,0,,,,0,,
6850,1,12,12,8,-1,,
6851,1,8,12,8,1,,
6852,1,8,4,8,1,,
6853,0,,,,1,,
6854,0,,,8,0,,
6855,0,,,,0,,
6856,0,,,8,-1,,
6857,1,11,11,7,-1,,
6858,1,12,12,5,-1,,
6859,0,,,,-1,,
6860,1,1,4,8,-1,,
6861,1,3,12,5,-1,,
6862,0,,,,1,,
6863,0,,,,-1,,
6864,1,11,10,8,-1,,
6865,0,,,,1,,
6866,0,,,,-1,,
6867,1,11,12,8,-1,,
6868,1,11,3,8,-1,,
6869,0,,,,1,,
6870,0,,,,1,,
6871,0,,,,0,,
6872,0,,,,1,,
6873,1,11,3,8,-1,,
6874,1,11,3,8,-1,,
6875,1,11,11,7,-1,,
6876,0,,,,1,,
6877,1,12,12,5,1,,
6878,0,,,,1,,
6879,1,11,3,8,-1,,
6880,0,,,,0,,
6881,1,11,6,5,0,,
6882,0,,,,-1,,
6883,1,12,12,5,-1,,
6884,0,,,,1,,
6885,0,,,,1,,
6886,0,,,,0,,
6887,1,10,11,8,0,,
6888,1,10,3,8,-1,,
6889,1,12,3,8,-1,,
6890,0,,,,-1,,
6891,1,11,3,8,-1,,
6892,0,,,,1,,
6893,0,,,,-1,,
6894,0,,,,1,,
6895,0,,,,1,,
6897,1,5,8,5,-1,,
6898,0,,,,1,,
6899,0,,,,0,,
6900,1,12,12,5,-1,,
6901,1,10,11,5,-1,,
6902,0,,,,-1,,
